3.991658258970374629e+00 -1.782587102708964033e-01 4.290672926822634570e-01 2.970745089901480340e-01 -8.983052332737359036e-01 -6.009394180542988045e-02 2.583808698064483655e-01 -1.580948847354174958e-01 5.747472752581042066e-01 -2.590117786156114210e-01 -7.173645564280416165e-02 -1.276039369201522888e-01 3.290174187961628083e-01 2.110466814160648075e-01 -2.937452892953240635e-01
4.157692129508749446e+00 7.518439569941434697e-02 2.981853309006065045e-01 5.399962200338677132e-01 -8.611991270125011200e-01 3.400548139031030204e-02 1.236957322677621762e-01 -5.280462750784736120e-02 3.269738461378086103e-01 -2.457535378916235191e-01 -1.122745305612105199e-01 -3.439231413539586280e-01 1.008470018505481514e-01 1.735638725883782152e-01 -1.292357662456444511e-01
4.138478552103824093e+00 1.517169149922363847e-01 2.794553520706236638e-01 4.364473076741953728e-01 -6.989098962157178629e-01 7.045925085699282497e-02 -6.460754121182475662e-02 -4.476033554379643675e-02 4.609562043291546285e-01 -2.555743152999606638e-01 -1.199811410399597711e-01 -2.744161221592006372e-01 1.587310082746011264e-01 1.167697335475803982e-01 -2.675950104151100795e-01
3.933967838950993556e+00 6.146279877218340654e-02 -6.335642381114625632e-02 5.552482505209066499e-01 -1.113825174143194818e+00 6.099701145821614934e-02 3.573590819642242788e-01 -2.321069759999490247e-03 1.245170414037366502e-01 4.324664004523320893e-02 1.687224561829058986e-02 -2.982048905376647463e-01 -2.528436620266691012e-02 3.155175850131006210e-01 -2.261570330357935005e-02
4.305875148890181414e+00 1.353813058093633961e-02 3.592594499819040665e-01 5.058013140833816923e-01 -1.127468416017297415e+00 4.637948015969958759e-02 2.068807003248306631e-01 -4.314148111443992344e-03 5.035981585097791813e-01 -2.552795993082080939e-01 5.365499920408924039e-02 -2.696221699766366275e-01 2.922930506559989761e-01 3.961441489190293402e-02 -1.771065114146592734e-01
4.269634475657907657e+00 5.861786787441417013e-02 4.163893892841917799e-01 4.002846075114165347e-01 -8.692806148906122576e-01 4.747486692955621423e-02 3.853585499779792894e-02 4.983305894247408441e-02 5.381739009274915109e-01 -2.988114180522874475e-01 -5.691300622870630599e-02 -2.764695363315359256e-01 2.410143229532567821e-01 1.324638401316493297e-01 -1.784399185619331973e-01
4.165364430607531254e+00 -6.285288167200171749e-02 1.995369431550095551e-01 5.489663745828003982e-01 -9.475524903740502047e-01 1.429998041090080607e-01 5.954768387979178512e-02 -1.346765318720601345e-01 5.586911270761351078e-01 -5.443100927094188246e-02 1.493336981220209393e-02 -1.577444914211879046e-01 2.747721000961938498e-01 -2.419650098594948798e-02 -1.610544187431430831e-03
4.230749707678969074e+00 1.495196279992921581e-02 4.104202800861254108e-01 3.874016924333086864e-01 -1.110593959022126764e+00 4.400545216023314665e-02 1.533084455690550407e-01 -7.788129642529660612e-02 6.302319148551142058e-01 -2.549177521160291282e-01 1.645600201594962508e-01 -1.859580217559689275e-01 3.027752722055877532e-01 -4.470597797101719117e-02 -1.463911571931152678e-01
4.349173683103567889e+00 2.192166346085965001e-02 4.742959353702823067e-01 5.524519246247051596e-01 -1.031253085417250581e+00 1.450273113043213380e-01 9.199431153220057056e-02 8.658041681853277660e-02 5.200678380108013643e-01 -2.754367347270151867e-01 1.083795040895298295e-01 -2.368997803551775583e-01 3.323691396312762336e-01 4.887123138390937760e-02 -2.033156404261468875e-01
4.126885084942550463e+00 2.166024864498617419e-01 -1.547150754683729867e-01 4.814372547797217405e-02 -8.943912147264646562e-01 3.626383052196443524e-01 -7.754852937048370420e-02 1.268076819760798890e-01 4.791909405682576728e-01 6.478554038195556697e-02 4.498603836541383710e-02 2.862995794175328124e-01 1.434549090131219118e-01 3.032635929507417338e-01 -1.390992221446747112e-01
2.924884017577601192e+00 3.949722530966651712e-01 4.269364673672005894e-01 4.035439151000967950e-01 -8.401224851006448002e-01 1.700101534316648788e+00 -7.707484574418110856e-01 2.541254575114815228e-01 -5.722845321797993545e-01 -2.191794130996431722e-01 -4.821647162202526149e-02 5.706058134329156095e-01 4.534921499496203379e-01 -5.625899964505534090e-01 -8.073725748603782781e-01
2.869860451448557281e+00 3.346093779723841588e-01 -1.264300397172162915e+00 -5.418125196846835800e-01 -4.290409679593621961e-01 1.000060738524063408e+00 4.983986209621852348e-01 -2.051566540195794985e-01 -3.960505575764104447e-01 2.953944837085431541e-01 8.720296050478487659e-02 2.781506673022628995e-01 -9.826524830145919043e-02 5.435496673812773016e-01 -2.344284961986120575e-01
3.271211426577866010e+00 -1.411582869140096952e-01 -7.396871348753800146e-02 5.900674133947462208e-01 -7.127342154814059194e-01 8.111634839324994850e-01 4.139678048709262148e-01 8.916724142295460176e-01 -7.638001446019141438e-01 2.419501720113152177e-01 2.479644283179275877e-01 -1.500981709753366200e-01 -3.465035410658518500e-01 6.216581104450744633e-01 5.490643193413086154e-01
-8.874337896330873610e-02 1.393011018749032548e+00 -7.728522902276520057e-01 7.968323609574577970e-01 -1.763329649355123152e+00 1.331091298641386755e+00 8.934178114817585836e-01 -7.683783056627588315e-02 1.889138439550467896e-01 -4.271638519010120816e-01 -3.213968889110981886e-01 1.502692790835060202e-02 -1.345403198264556732e-01 7.070639843998703933e-01 6.929927721764385373e-02
3.122843646592417866e+00 1.456911123739956571e+00 2.847388743755924906e-02 9.367916375775330318e-01 -1.298240536660504985e+00 4.728403048923632834e-01 4.452885153876830482e-01 5.297529442418876799e-01 4.204649696113683666e-01 -3.490687361782555675e-01 2.572500090012362350e-01 -2.172252195105435768e-01 1.369279305881715703e-01 -9.025505524241041189e-02 -1.361701384039460394e-01
4.366967538155183348e+00 1.210309834016377456e-01 3.189084660578538344e-01 4.407930879529631252e-01 -1.035109663582218342e+00 2.844296619662231226e-02 2.788738991030701442e-01 -2.936020096367825474e-02 4.958680288974056105e-01 -1.690496465703900109e-01 3.214792472850536154e-02 -2.281169876532768703e-01 1.574026910363749143e-01 1.709562632555985395e-01 -2.025164604576827065e-01
1.372387751643382003e+00 8.942444512843471527e-01 -7.539299677686084333e-01 1.268823646054819676e+00 -8.122685051135927758e-02 1.325303083219864009e+00 1.177525163041951428e+00 -8.008221826634251972e-01 2.493900806824880245e-01 7.864742042033351366e-01 -8.872138102745604771e-01 1.901890185082793228e-01 -5.765499381167046300e-01 -2.317650739019265493e-02 8.299994307352206446e-01
3.918724909951501800e+00 8.767127797318869931e-01 1.960308131774861906e-01 4.979719445993607829e-01 -8.808842795565821060e-01 1.051017541030873775e-01 1.814216611876450780e-01 -2.955003922054270094e-01 6.035007652983752635e-01 2.319009757352250012e-01 2.847696942057545977e-01 -2.688778715018426690e-01 2.119391309009364122e-01 -3.030124375137374648e-01 1.765338068148582518e-01
7.841965135518922381e-01 1.251525946318319482e+00 -1.107319757425283102e+00 9.327253328651677888e-01 -9.051620472848650456e-01 1.379181450743286019e+00 1.586899319934479191e+00 -5.684384929687077426e-01 -1.379113629236821681e-01 -1.684873036890643383e-01 -2.414499529447247383e-01 -3.587142150134192166e-03 -5.750959470910761429e-01 1.678135332330976670e-01 -8.301085934181402781e-02
4.257505683555193876e+00 1.876076378068684131e-02 3.821108772808294307e-01 5.258013379549614230e-01 -1.035805023062720043e+00 3.090450166808226401e-02 1.104818966618463516e-01 -8.943478474746865969e-02 7.082414982940364867e-01 -1.359716685770682165e-01 1.605243150856107692e-01 -1.593684553310879826e-01 2.473390408909098837e-01 2.729961253566354565e-02 -1.618233802580203440e-01
2.166049498538893836e+00 1.995287483170135046e+00 -4.976845560302612381e-01 6.486915383706083338e-01 -1.207833058588616337e+00 4.229345133197322526e-01 7.101128563630613177e-01 3.808580595395861801e-01 1.503073416629993331e-01 1.051622017412149473e-01 1.409545772586409396e-01 1.283159762194880926e-01 1.168562784520644909e-01 -3.577112496831917898e-01 4.804310038824437523e-01
3.710630068449357832e+00 -3.620708489156389542e-01 -4.440277980171996042e-01 6.382663518353390852e-01 -8.159417492966037910e-01 8.537428875433504538e-02 3.071234889266659107e-01 -1.388629041131981753e-02 2.207347654673642579e-01 5.805635145022965959e-01 -1.461282404100370247e-01 -2.703853577824529009e-02 -3.081883849554166721e-01 -3.013938758949437080e-01 -1.458755142361681245e-01
2.553334006254264210e+00 9.572552490682167958e-01 -1.256692945275627915e+00 1.295511124472991327e+00 -9.650154115190513471e-01 -1.694910535651394240e-02 -9.038022749846864878e-02 -5.326137595479587400e-02 -2.413359730671666911e-02 1.315958633675097522e-01 -5.210766324778159930e-01 2.438308530113082739e-01 -5.128987583136544737e-02 1.098078976918521604e-01 5.653115054046355947e-01
3.770601497960968995e+00 -3.025030932813208354e-02 1.762507275530701967e-01 5.285538256832383874e-01 -6.077127422740580265e-01 3.326345653005217673e-01 -2.005782001190849484e-01 -2.148955571528909647e-01 6.646163090939313234e-01 5.189807022845721596e-02 5.334705162726709887e-02 1.536167520153404742e-01 -1.897840396022154597e-01 -2.702932571762486358e-01 3.673671927867430687e-01
3.211355713520883892e+00 -2.229193006266254329e-02 3.727110514529836105e-01 1.074611390947177170e-01 -5.850217263345111052e-01 -3.120084504569723208e-02 8.331714494151942763e-02 1.402585100341489921e-01 7.213846448217545726e-01 -1.013637448955351933e-01 -8.875407585644308484e-02 1.854010744492654794e+00 -1.803343860119044073e-01 4.857640080732771870e-01 -4.388016230469957701e-01
2.470165683994892003e+00 2.247761490295719089e-01 5.121365691836717027e-02 -1.632071254539544158e+00 -5.831556123727634766e-01 4.765733645252061557e-01 2.179650262287250728e-01 -3.580254305513157487e-01 1.856046205953738315e-01 -1.532577727263151612e-01 -1.305036305763304538e+00 2.620464270077018654e-01 -9.371253575502019872e-01 -2.600586677914224626e-02 2.297563808750239245e-01
4.340257530118248219e+00 -1.670557038723047283e-01 3.270832629412914194e-01 5.197940790645447784e-01 -1.129159637300961805e+00 1.068589168223995772e-01 2.243896449039619601e-01 -1.815785505672412870e-01 5.575766554831512734e-01 -2.297152364865681917e-01 4.646654593018882673e-02 -2.211404616599641285e-02 2.242224472560566673e-01 3.574620396817326101e-02 -1.161743720918867878e-01
4.418403521878989437e+00 -2.188898300511565032e-01 1.873582036014606877e-01 3.728974902642142042e-01 -1.013336254671391989e+00 2.442127013552820858e-01 9.828645806716330979e-02 -1.163444656904398800e-01 5.831163441379925150e-01 -1.923230344628091282e-01 5.891359065312800486e-02 -1.625901324491161315e-01 3.412545902660699126e-02 -1.581147785746630022e-02 -1.726121641784920113e-01
4.352317778295995865e+00 6.542615171578448907e-02 3.166145384781409722e-01 5.854909816881070928e-01 -1.041133303092969253e+00 2.017857852807254104e-01 9.845240254942248803e-02 -7.585671685886594129e-02 6.610682362913673504e-01 -2.852843659915291208e-01 1.907990489779187032e-02 -7.471084079101206199e-02 2.872990222174806596e-01 5.093521138639528489e-02 -2.512683780258572752e-01
3.106433738467680339e+00 2.296118077356684994e-01 -1.417995906486829716e+00 8.316365218735605191e-01 -9.593447374259241878e-01 -1.399159752453398575e-01 -3.941373835964670502e-02 -1.103639777034171737e-02 -3.941897195110382612e-01 -4.868098654505101375e-01 -2.267735665514282184e-01 6.649660798599101030e-02 -4.583619958752705587e-02 1.916036463176007398e-02 2.315329071785116877e-01
4.323664756816211430e+00 -1.069324737928813857e-01 4.156682498410727011e-01 5.415550279738639006e-01 -1.050678193563303608e+00 -5.167062942506572831e-04 1.991841133489934690e-01 -1.954469844194458295e-01 4.586279029910481086e-01 -2.279462612446331582e-01 1.556192698836669219e-01 -1.665965303487035587e-01 3.225362666180013882e-01 5.329621067405199142e-02 -1.199439427929482049e-01
4.197253708289363949e+00 -1.190584341976957811e-01 4.589231722032811600e-01 4.742167121181090628e-01 -1.147206462928281878e+00 -3.142754522906641285e-02 2.476564579632617724e-01 -1.318531325389397102e-01 5.217306034837784212e-01 -2.271628606843541787e-01 1.542148823538453117e-01 -3.220342647570598876e-02 2.414202807382768157e-01 1.399006776851416389e-01 -2.643369872755311767e-01
4.108541464901567686e+00 -9.035258278670429966e-02 2.398238484710941421e-01 6.007968625402299034e-01 -1.217046350609157557e+00 -1.630797084378622294e-02 1.422506073788183667e-01 -2.126297185921965233e-02 4.060017141613367353e-01 -3.677873742957765146e-01 2.728366445370746241e-01 -1.542114247106269320e-01 7.174011880338920788e-02 3.674913745446043989e-01 -8.846259339968248758e-02
4.037847642426683592e+00 4.262714798097070323e-01 2.051842753226163218e-01 6.128063462856845334e-01 -7.847679610989097831e-01 1.547917772047536500e-01 2.677915477890767115e-01 -4.315733643692146182e-01 5.399167310063973657e-01 1.494160353558350030e-01 2.757222966496135075e-01 -2.188285800553163574e-01 -5.753293271903155842e-02 -2.843815798502116743e-01 3.015678993021458226e-02
4.340581477093604867e+00 -1.184408743431215882e-01 3.198557201170849629e-01 4.575972375620432908e-01 -9.568774488721611959e-01 9.305924275489349529e-02 1.740821212030606857e-01 -1.398067326337573690e-01 5.943018323026653116e-01 -4.173392757127290797e-02 7.845514939307324243e-02 -1.317186211524607464e-01 9.875175592671642244e-02 7.769263999198463763e-03 -1.870303588728043087e-01
4.341942327605961438e+00 -1.862533861337282992e-01 3.827464740868665172e-01 4.263044696299853054e-01 -1.025070754527804162e+00 3.245610806117672775e-02 1.667580936287663684e-01 2.331058160890717157e-02 5.034637196659365044e-01 -1.651407157914287216e-01 1.181887579647600828e-01 -2.537289466300566843e-01 2.911611088008651538e-01 4.799927847411652321e-02 -1.603992039767453415e-01
4.345967611597362890e+00 -2.193872316307556025e-01 4.370996789492490042e-01 3.991763531280341226e-01 -1.175426629369368259e+00 1.198587564011366069e-01 1.590387038247751961e-01 -1.380721360624204974e-01 6.199010721553098735e-01 -2.858769057998513663e-01 1.606989009799297263e-01 -2.521159795584702046e-01 2.280776103120119580e-01 8.493356026329254571e-02 -2.259678441375455593e-01
4.309209204643580371e+00 -1.630542778710180329e-01 3.325466829282713310e-01 5.238118465930851064e-01 -1.101912342472711082e+00 1.861160692307347458e-02 2.675046217869274101e-01 -1.148906020484359025e-01 5.136525693259810232e-01 -2.352034135594106012e-01 8.753754743780296776e-02 5.701957890318354316e-04 2.868906404756742523e-01 1.677940716021971423e-01 -2.023569093056055423e-01
4.335604875388681556e+00 -1.512605523064935731e-01 3.687507498621575563e-01 5.570140650234535196e-01 -1.143544159166432816e+00 4.241996000524467236e-02 1.761484373119578950e-01 -1.441341614533696858e-01 5.175841216201552131e-01 -1.880113198340735148e-01 3.908224313162342312e-02 -9.769073921954021800e-02 2.566724195430803435e-01 6.689682679592547088e-02 -2.033930596991107287e-01
4.261325306588594763e+00 -1.796699668159741081e-01 2.196866793657740180e-01 5.729237554524395648e-01 -1.100479039990339691e+00 1.061869901820401696e-01 -3.234577616438633757e-02 -8.901890275222645865e-02 5.248662824187555476e-01 -2.177413209870110722e-01 4.217710696870265868e-02 2.239281315468114389e-02 2.810822147793850534e-01 1.341472139860306056e-01 -1.939192918549429920e-02
4.203506812394710579e+00 -1.383052463181908553e-01 4.032061539008443551e-01 5.318948216497224601e-01 -1.078971768309924695e+00 3.115429665333530745e-02 1.985471328714250860e-01 -2.715165721272909671e-01 6.632200054101707876e-01 -1.210676788265198089e-01 3.315460241126382823e-01 -2.792641409879890735e-01 2.397363635524816516e-01 8.767262684180916754e-02 1.831808149824179499e-02
3.594722651212518549e+00 -2.779068618006248492e-01 3.469529162115999599e-01 -3.238920143002481100e-01 -1.093406593444660846e+00 -1.508595430954016714e-01 2.979229805221685901e-01 -5.573536844301302251e-01 3.605225505290571286e-01 -9.347947783932001320e-01 5.068495563830954787e-01 3.243873297995296112e-01 2.994926285012336487e-01 -3.631432866873574583e-01 3.027095269384229015e-01
4.384985951399662518e+00 -1.779527407278683471e-01 4.249967383446452418e-01 5.340220544397423774e-01 -1.127010989259495055e+00 -8.801102363041456156e-03 1.654324748833810310e-01 -1.268553512465852573e-01 5.512135420570946076e-01 -2.217400103546055823e-01 1.436864155021765899e-01 -1.319290791562773846e-01 2.549571996540759278e-01 5.465835583531825081e-02 -1.545499729970237768e-01
4.178910227234218233e+00 -2.284471122419491074e-01 3.752193572861961535e-01 6.152098266558944095e-01 -1.066953892822638084e+00 7.766082092304975315e-02 2.800748806423219439e-01 -1.834267270148102758e-01 5.766833663096364582e-01 -2.308142928402396044e-01 8.110850202874408943e-02 -6.153025036384766888e-02 3.139396896297330097e-01 8.556035576042513024e-02 -2.170350581354993924e-01
4.104771095481861032e+00 -3.597252694534089357e-02 3.078829091719563760e-01 3.379675956953607230e-01 -9.941386664895955905e-01 3.622777479945495441e-03 2.705017095794004511e-01 -3.691407786533812407e-01 5.701801432889895827e-01 -1.912554521471969415e-01 3.975611073385709737e-01 -2.011295093979831583e-01 2.174783305594253369e-01 2.512144507535530799e-02 -1.373700754340572913e-02
4.298187719331659551e+00 -2.812545633582573812e-01 4.250636778514292335e-01 5.936422701800461166e-01 -1.131509498442363704e+00 1.324426008671514624e-02 2.565167393969158272e-01 -1.035060260609837329e-01 5.220475234470153270e-01 -2.431808592025672955e-01 9.250952755563304764e-02 -5.475000561330542470e-02 3.293471918396267406e-01 1.137184814761184465e-01 -1.568008597820441941e-01
4.086933946058139533e+00 -2.620302668594960971e-01 2.691700127631120321e-01 6.948155275757874616e-01 -1.098725216035448371e+00 4.523767775208831915e-02 5.585767367408639439e-02 -8.424002773144298462e-02 3.957981558644705911e-01 -1.676098282726446731e-01 2.758048801477494885e-02 -7.021964919539658290e-02 3.321239497191282308e-01 9.301254668377814672e-02 -1.112214669956165386e-01
4.114274056529614754e+00 -1.658512036338416207e-01 2.016827154920605158e-01 6.222129457652513240e-01 -1.175235196708983132e+00 1.897477814040977179e-02 6.389786741544166426e-02 -8.365801460990580918e-02 5.515265611553018532e-01 -1.663400815826988066e-01 -8.402439519477312990e-03 -7.846856484486799954e-02 3.381666602370893004e-01 1.565859934013347499e-01 -1.133418345061200649e-01
