1.074838634363988170e-22 0.000000000000000000e+00 0.000000000000000000e+00 9.628091989722236023e-18 1.000000000000000000e+00 8.407790785948902426e-45 3.421372439384998017e-37 0.000000000000000000e+00
2.445606044065851137e-11 0.000000000000000000e+00 0.000000000000000000e+00 5.213462994646533843e-09 1.000000000000000000e+00 5.829401611591239015e-43 5.409608650135233049e-27 0.000000000000000000e+00
5.724922706346215840e-19 0.000000000000000000e+00 7.828185715134871589e-39 1.000000000000000000e+00 1.021615787522023311e-07 1.401298464324817071e-44 1.249958230177736827e-42 0.000000000000000000e+00
2.609226535612019423e-21 0.000000000000000000e+00 5.633219826585764625e-42 1.000000000000000000e+00 2.521283312337252447e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.326549543646473234e-15 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.171828938912767626e-08 0.000000000000000000e+00 9.366620628164618265e-37 0.000000000000000000e+00
6.826065268583647594e-10 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.500035544197089621e-08 0.000000000000000000e+00 3.889817965011201962e-26 0.000000000000000000e+00
1.174134899549483801e-12 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.677714686380647611e-16 0.000000000000000000e+00 3.917003506178397765e-28 0.000000000000000000e+00
2.383250219395449676e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.138537667378429371e-16 0.000000000000000000e+00 1.862025185271896772e-25 0.000000000000000000e+00
7.252453360706567764e-05 0.000000000000000000e+00 0.000000000000000000e+00 9.999389648437500000e-01 2.464027037962779332e-10 0.000000000000000000e+00 4.399873440675072073e-21 0.000000000000000000e+00
4.512929709565762643e-15 0.000000000000000000e+00 4.775625166418976578e-42 1.459799706935882568e-01 8.540151119232177734e-01 0.000000000000000000e+00 1.454353241095028733e-15 0.000000000000000000e+00
1.070252664066689098e-21 0.000000000000000000e+00 2.055258253343926324e-38 9.937634468078613281e-01 6.231867708265781403e-03 0.000000000000000000e+00 3.607780502905610122e-22 0.000000000000000000e+00
2.631554782839531514e-23 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.931473534559472682e-09 0.000000000000000000e+00 4.222906149979465286e-33 0.000000000000000000e+00
3.246123489405628948e-19 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.066723663951899881e-13 0.000000000000000000e+00 1.212661695443874989e-30 0.000000000000000000e+00
1.121404706561860559e-15 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.953730098612379899e-17 0.000000000000000000e+00 3.161593736797888381e-32 0.000000000000000000e+00
1.838518757808077497e-13 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.108373331065698078e-19 0.000000000000000000e+00 2.739658791493012136e-34 0.000000000000000000e+00
1.837098390078395482e-10 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.633267539029115376e-19 0.000000000000000000e+00 1.741704523961792107e-35 0.000000000000000000e+00
5.941197287029353902e-06 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.969352055885176212e-19 0.000000000000000000e+00 1.186145474714580153e-35 0.000000000000000000e+00
4.101501032710075378e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.589943289756774902e-01 4.208223877310955860e-18 0.000000000000000000e+00 1.139375358347853406e-33 0.000000000000000000e+00
9.058265089988708496e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.417986869812011719e-02 1.226550328317643768e-13 0.000000000000000000e+00 2.479856863121154009e-27 0.000000000000000000e+00
8.488297316944226623e-05 0.000000000000000000e+00 0.000000000000000000e+00 9.998779296875000000e-01 4.906955655314959586e-05 0.000000000000000000e+00 3.544989531587749149e-19 0.000000000000000000e+00
3.365798619297640687e-22 0.000000000000000000e+00 0.000000000000000000e+00 1.415206300536602999e-14 1.000000000000000000e+00 0.000000000000000000e+00 2.375567076493969038e-19 0.000000000000000000e+00
2.001998619764062000e-21 0.000000000000000000e+00 0.000000000000000000e+00 1.460432676828840947e-26 1.000000000000000000e+00 0.000000000000000000e+00 2.150049271865051412e-24 0.000000000000000000e+00
2.156241646680151660e-17 0.000000000000000000e+00 0.000000000000000000e+00 1.502734639549537721e-32 1.000000000000000000e+00 0.000000000000000000e+00 5.776147209947057477e-18 0.000000000000000000e+00
1.735938121223169761e-15 0.000000000000000000e+00 0.000000000000000000e+00 4.681294815285302048e-31 1.000000000000000000e+00 0.000000000000000000e+00 5.663870560877499061e-16 0.000000000000000000e+00
