1.000000000000000000e+00 1.425757584364808568e-20 7.954820175042299631e-19 1.707836649877947366e-10
9.990239143371582031e-01 1.061193581264525433e-16 8.833912767958196355e-12 9.815662633627653122e-04
1.000000000000000000e+00 8.260389829117531418e-25 3.553494998254080883e-10 1.814627332945295546e-12
1.000000000000000000e+00 9.057565274065773228e-33 2.175952086157402487e-14 1.440469163220547966e-12
1.000000000000000000e+00 8.407790785948902426e-45 1.329083919888227854e-20 2.049598606390645728e-07
9.999389648437500000e-01 0.000000000000000000e+00 3.887914072783670594e-21 4.811899634660221636e-05
9.999694824218750000e-01 0.000000000000000000e+00 9.484662727912029626e-22 2.130906068487092853e-05
1.000000000000000000e+00 0.000000000000000000e+00 8.905181757471321906e-24 1.049416550813475624e-05
9.999694824218750000e-01 0.000000000000000000e+00 1.219875472564434199e-24 1.554301161377225071e-05
1.000000000000000000e+00 2.516213561495571277e-40 7.540976605287708950e-22 1.201034228870412335e-05
1.000000000000000000e+00 1.536517759444994853e-32 1.468393549213694546e-18 6.031687593832657512e-09
1.000000000000000000e+00 5.399202983043520174e-42 3.749355746405426528e-20 7.971636932779802009e-07
9.999694824218750000e-01 1.401298464324817071e-45 9.276691225391907134e-22 2.609805233078077435e-05
9.999694824218750000e-01 0.000000000000000000e+00 2.499227215629924262e-22 3.920771632692776620e-05
9.999694824218750000e-01 0.000000000000000000e+00 1.444148095437656831e-22 3.121431291219778359e-05
9.999694824218750000e-01 0.000000000000000000e+00 1.266469356549000534e-22 2.854090053006075323e-05
9.999694824218750000e-01 0.000000000000000000e+00 1.190809391584891204e-22 2.827043863362632692e-05
9.999694824218750000e-01 0.000000000000000000e+00 8.467198136511382898e-23 2.584521644166670740e-05
9.999694824218750000e-01 0.000000000000000000e+00 5.933467785717774439e-23 2.651065369718708098e-05
9.999389648437500000e-01 0.000000000000000000e+00 1.124944049837750791e-22 5.588548810919746757e-05
9.995423555374145508e-01 0.000000000000000000e+00 3.958094445817046490e-23 4.520898219197988510e-04
9.810473918914794922e-01 1.832898391336860729e-42 5.288165332934079147e-20 1.894959248602390289e-02
1.690511219203472137e-02 1.938507250100700567e-39 1.616923030581905317e-17 9.831003546714782715e-01
7.570196390151977539e-01 8.401583590325272740e-33 2.730255020818531803e-14 2.429754436016082764e-01
9.982163310050964355e-01 1.123279060289668693e-24 2.157767305219389364e-14 1.788377412594854832e-03
1.000000000000000000e+00 1.703264605886878402e-23 5.074089152318217444e-12 8.531930370536677799e-12
