2.018745005196402728e-16 9.106851909746110074e-36 1.000000000000000000e+00 5.952292086150315741e-28 2.212002709575616456e-25 3.736727988600607913e-38 4.031423577985352728e-37 4.669967262208885371e-41
1.733846902755517300e-15 3.857727588657820082e-38 1.000000000000000000e+00 1.444016230538816435e-29 3.184837524845668387e-23 8.828180325246347547e-44 0.000000000000000000e+00 5.666973776657782724e-34
1.982904556899275010e-30 2.431177161002328992e-35 1.000000000000000000e+00 5.273439849344077994e-35 5.705864502159509237e-35 7.006492321624085355e-45 0.000000000000000000e+00 1.541428310757298778e-44
2.895826571668782645e-30 1.109085695559162967e-40 1.000000000000000000e+00 0.000000000000000000e+00 4.695020290483331210e-35 0.000000000000000000e+00 0.000000000000000000e+00 2.101947696487225606e-44
7.684981699672497474e-16 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.821096404748589916e-28 0.000000000000000000e+00 0.000000000000000000e+00 7.515847497824584462e-37
1.462752581574022770e-03 0.000000000000000000e+00 9.985362291336059570e-01 0.000000000000000000e+00 7.123462567977498217e-23 0.000000000000000000e+00 0.000000000000000000e+00 1.764400635133398567e-28
1.388352330877751228e-07 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 9.778702524787360630e-26 0.000000000000000000e+00 0.000000000000000000e+00 1.016427535595343742e-27
1.491612601967062801e-05 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.113179946937042593e-26 0.000000000000000000e+00 0.000000000000000000e+00 2.145730011889933491e-25
9.998779296875000000e-01 0.000000000000000000e+00 1.222888386109843850e-04 0.000000000000000000e+00 4.035427012528824511e-28 0.000000000000000000e+00 0.000000000000000000e+00 1.136747986644494695e-27
1.580058336257934570e-01 0.000000000000000000e+00 8.420073390007019043e-01 0.000000000000000000e+00 4.891441271659264222e-21 0.000000000000000000e+00 0.000000000000000000e+00 6.395355185837794668e-22
7.110922979336464778e-07 0.000000000000000000e+00 1.000000000000000000e+00 7.349750189549699570e-39 2.771284061528871991e-21 1.401298464324817071e-45 0.000000000000000000e+00 1.050281339564788135e-28
9.970137476921081543e-01 0.000000000000000000e+00 2.990584587678313255e-03 0.000000000000000000e+00 6.821976473816226957e-18 0.000000000000000000e+00 0.000000000000000000e+00 1.222139494805571945e-31
1.000000000000000000e+00 0.000000000000000000e+00 1.050384668133119703e-07 0.000000000000000000e+00 5.863874476659176778e-22 0.000000000000000000e+00 0.000000000000000000e+00 1.046376067681250435e-32
1.000000000000000000e+00 0.000000000000000000e+00 1.411143012337856550e-12 0.000000000000000000e+00 2.148204024247428345e-32 0.000000000000000000e+00 0.000000000000000000e+00 7.778880702669528160e-34
1.000000000000000000e+00 0.000000000000000000e+00 6.062791463529518254e-14 0.000000000000000000e+00 2.495730725790596853e-37 0.000000000000000000e+00 0.000000000000000000e+00 1.860490036123714871e-34
1.000000000000000000e+00 0.000000000000000000e+00 5.848210341188452444e-16 0.000000000000000000e+00 5.022113566293711900e-41 0.000000000000000000e+00 0.000000000000000000e+00 8.727986364008351666e-37
1.000000000000000000e+00 0.000000000000000000e+00 5.734996344490433891e-20 0.000000000000000000e+00 1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 6.348302432930718776e-41
1.000000000000000000e+00 0.000000000000000000e+00 1.921328597928716575e-19 0.000000000000000000e+00 4.203895392974451213e-45 0.000000000000000000e+00 0.000000000000000000e+00 8.718038265950416925e-41
