1.277871251106262207e+00 -1.414834856986999512e+00 -1.908948659896850586e+00 6.059778332710266113e-01 3.335691690444946289e-01 -2.897443175315856934e-01 -7.412325739860534668e-01 -2.563576102256774902e-01 2.211302071809768677e-01 2.296750545501708984e-01 6.401097029447555542e-02 1.036724001169204712e-01 4.501143470406532288e-02 -4.155398011207580566e-01 -8.961065858602523804e-02 2.123944461345672607e-01 -1.882914155721664429e-01 8.265960961580276489e-02 -3.690162599086761475e-01 1.447399854660034180e-01 -1.983777284622192383e-01 8.769732713699340820e-02 -9.826909005641937256e-02 1.180047169327735901e-01 1.162960603833198547e-01 4.243707656860351562e-02 1.536870747804641724e-01 1.800748407840728760e-01 1.664717495441436768e-01 -1.835532672703266144e-02 1.722425371408462524e-01 2.179602682590484619e-01 1.484500020742416382e-01 9.141725301742553711e-02 1.492916345596313477e-01 1.730013191699981689e-01 1.857921481132507324e-01 1.947256475687026978e-01 1.737385541200637817e-01 1.754160523414611816e-01 1.494714915752410889e-01 1.455631256103515625e-01 1.477211266756057739e-01 1.855352073907852173e-01 1.435080319643020630e-01 1.699254661798477173e-01 1.461836397647857666e-01 1.618285179138183594e-01 2.284695506095886230e-01 1.966866850852966309e-01 2.289967834949493408e-01 2.147748172283172607e-01 1.837353557348251343e-01 1.648194342851638794e-01 2.098872214555740356e-01 2.254815995693206787e-01 1.886110007762908936e-01 1.930552273988723755e-01 1.848603039979934692e-01 1.391429752111434937e-01 1.396343410015106201e-01 1.300664842128753662e-01 8.231072127819061279e-02 3.627536073327064514e-02 9.983446449041366577e-02 1.564427018165588379e-01 1.808075457811355591e-01 7.309396564960479736e-02 1.076419204473495483e-01 1.499581784009933472e-01 1.437240540981292725e-01 1.313888132572174072e-01 1.013359129428863525e-01 1.618715077638626099e-01 1.212950721383094788e-01 1.427946388721466064e-01 1.968981176614761353e-01 1.432129889726638794e-01 1.586415022611618042e-01 1.882100254297256470e-01 9.050560742616653442e-02 9.810286760330200195e-02 1.436528414487838745e-01 1.467563062906265259e-01 1.521730124950408936e-01 1.306362897157669067e-01 1.893597990274429321e-01 1.486646085977554321e-01 1.822729110717773438e-01 1.339772790670394897e-01 1.481155455112457275e-01 1.924193650484085083e-01 1.767382472753524780e-01 1.455617994070053101e-01 1.411847323179244995e-01 1.906165778636932373e-01 1.670107543468475342e-01 1.339200437068939209e-01 2.285191118717193604e-01 1.993796229362487793e-01
-1.414828538894653320e+00 3.415509223937988281e+00 3.397086858749389648e+00 1.455243229866027832e+00 3.037939071655273438e-01 8.866913914680480957e-01 1.932795286178588867e+00 1.092509388923645020e+00 -6.467916816473007202e-02 -1.437798738479614258e-01 -5.623863637447357178e-02 -2.377824783325195312e-01 -2.541250735521316528e-02 2.186251804232597351e-02 2.129117958247661591e-02 -8.100396022200584412e-03 2.440926153212785721e-03 -2.022975869476795197e-02 6.012748461216688156e-03 -1.170900743454694748e-02 -1.512922067195177078e-02 -1.022972445935010910e-02 -5.673536099493503571e-03 -1.463516801595687866e-02 1.379335066303610802e-03 2.307724935235455632e-04 -7.511809933930635452e-03 -1.412563840858638287e-03 -1.127066835761070251e-02 1.018794835545122623e-03 -6.777570117264986038e-03 6.898480467498302460e-03 1.444387808442115784e-02 -1.093577407300472260e-02 -6.244866177439689636e-03 -1.384151633828878403e-02 -5.867736414074897766e-03 4.024878144264221191e-03 -2.612477168440818787e-03 -1.651988551020622253e-02 -1.847592927515506744e-02 -5.487824091687798500e-04 -4.985188134014606476e-03 -5.349530372768640518e-03 -1.344387698918581009e-02 -2.365917200222611427e-03 -5.570185370743274689e-03 -5.382512230426073074e-03 -1.590999402105808258e-02 -6.494110915809869766e-03 -5.280940793454647064e-03 -5.367281846702098846e-03 -6.132035981863737106e-03 -1.581085147336125374e-03 -2.212854847311973572e-02 -2.285125851631164551e-02 -2.700341865420341492e-02 -3.455752506852149963e-02 -4.750601947307586670e-03 -8.189242333173751831e-03 2.387607702985405922e-03 -4.838079214096069336e-03 -8.068578899838030338e-04 -5.345199606381356716e-04 -9.584757499396800995e-03 3.299689851701259613e-03 -1.681826822459697723e-02 -8.751919493079185486e-03 4.552238155156373978e-03 -1.191164460033178329e-02 4.345420165918767452e-04 3.579478361643850803e-04 -4.645990207791328430e-03 2.384474282735027373e-05 1.673624850809574127e-03 8.506691083312034607e-03 -1.144178025424480438e-02 3.820033511146903038e-03 -1.903001219034194946e-02 8.291381411254405975e-03 9.378350339829921722e-03 1.653048093430697918e-04 -1.109660509973764420e-02 2.679641766007989645e-04 5.307991057634353638e-03 6.331505253911018372e-03 -4.452317021787166595e-03 1.993689453229308128e-03 -1.509730610996484756e-02 -2.789391204714775085e-03 4.637064877897500992e-03 -1.951099722646176815e-03 -3.843106096610426903e-03 -7.759441359667107463e-05 2.841034438461065292e-03 -5.521755665540695190e-03 3.428988857194781303e-03 1.242709229700267315e-03 -1.029191445559263229e-02 -6.913430523127317429e-03
-1.908952116966247559e+00 3.397098779678344727e+00 4.897960186004638672e+00 -1.662785530090332031e+00 -3.914967477321624756e-01 1.189166903495788574e+00 1.921538352966308594e+00 9.790186285972595215e-01 -8.627931587398052216e-03 -2.073559463024139404e-01 -2.034416422247886658e-02 -2.507357597351074219e-01 1.471157558262348175e-02 -9.327362291514873505e-03 3.225188702344894409e-02 -3.913199529051780701e-03 4.579504486173391342e-03 -1.224836567416787148e-03 -2.073774859309196472e-02 1.249417476356029510e-02 -1.704511046409606934e-02 1.170921791344881058e-02 5.220997612923383713e-03 1.738325878977775574e-02 2.176921255886554718e-02 1.668520085513591766e-02 1.536655891686677933e-02 2.066083624958992004e-02 2.754226885735988617e-02 1.130373496562242508e-02 1.875438354909420013e-02 3.312802314758300781e-02 1.827955804765224457e-02 6.988417357206344604e-03 1.534717250615358353e-02 2.037497796118259430e-02 2.696495875716209412e-02 2.828426100313663483e-02 2.490480057895183563e-02 1.820839382708072662e-02 1.368180103600025177e-02 1.710218004882335663e-02 1.756540127098560333e-02 2.367583662271499634e-02 8.913380093872547150e-03 2.693715691566467285e-02 1.944577135145664215e-02 1.648334041237831116e-02 3.505470231175422668e-02 2.578516677021980286e-02 3.695468604564666748e-02 3.457200527191162109e-02 2.071584761142730713e-02 2.723755128681659698e-02 3.696816042065620422e-02 4.147138446569442749e-02 1.985477656126022339e-02 2.704158611595630646e-02 3.589120879769325256e-02 4.051238670945167542e-02 2.785119786858558655e-02 2.004181779921054840e-02 3.193951398134231567e-02 3.903508186340332031e-02 3.657905012369155884e-02 3.167411684989929199e-02 1.690461672842502594e-02 2.944729849696159363e-02 1.723392307758331299e-02 2.086689695715904236e-02 1.914634555578231812e-02 1.706656254827976227e-02 2.746039070188999176e-02 2.054220810532569885e-02 2.306983061134815216e-02 2.254382520914077759e-02 3.272788226604461670e-02 2.215842157602310181e-02 1.914719305932521820e-02 2.333970554172992706e-02 1.085252780467271805e-02 8.329461328685283661e-03 1.240919250994920731e-02 1.993792131543159485e-02 1.893550157546997070e-02 1.885327883064746857e-02 2.528684586286544800e-02 1.685568876564502716e-02 2.353023178875446320e-02 1.822585612535476685e-02 1.109247561544179916e-02 2.589233964681625366e-02 2.519700117409229279e-02 1.449567917734384537e-02 1.571193151175975800e-02 2.367681264877319336e-02 2.019259519875049591e-02 1.576565764844417572e-02 3.413990139961242676e-02 2.906281873583793640e-02
6.060035824775695801e-01 1.455215215682983398e+00 -1.662815451622009277e+00 8.700169563293457031e+00 1.894702076911926270e+00 -1.647230088710784912e-01 1.087187767028808594e+00 9.390136599540710449e-01 -6.072433665394783020e-02 1.307793408632278442e-01 -4.878932982683181763e-02 -5.914849415421485901e-02 -3.896923363208770752e-02 8.961573243141174316e-02 -7.923291064798831940e-03 -4.000985249876976013e-02 4.400074481964111328e-02 -2.817741222679615021e-02 9.674642980098724365e-02 -4.374501854181289673e-02 4.668416455388069153e-02 -2.036493644118309021e-02 2.654305100440979004e-02 -3.349726274609565735e-02 -2.027781307697296143e-02 -8.648580871522426605e-03 -4.368717223405838013e-02 -4.688956215977668762e-02 -4.026617109775543213e-02 1.018680259585380554e-02 -4.258695244789123535e-02 -4.657112434506416321e-02 -3.504290059208869934e-02 -3.142184764146804810e-02 -4.028569906949996948e-02 -4.636880755424499512e-02 -4.329139366745948792e-02 -4.130364954471588135e-02 -4.121756181120872498e-02 -4.668787866830825806e-02 -3.950214385986328125e-02 -3.865678608417510986e-02 -3.699460253119468689e-02 -3.988288342952728271e-02 -4.519795998930931091e-02 -3.494204208254814148e-02 -3.531479090452194214e-02 -3.932290151715278625e-02 -4.973121359944343567e-02 -4.345046728849411011e-02 -4.866543784737586975e-02 -5.613067746162414551e-02 -5.121192708611488342e-02 -4.504324495792388916e-02 -6.209760904312133789e-02 -5.629385262727737427e-02 -5.485359206795692444e-02 -5.864911898970603943e-02 -4.061961174011230469e-02 -2.354042790830135345e-02 -3.065989911556243896e-02 -3.172419965267181396e-02 -1.184276770800352097e-02 7.640476338565349579e-03 -1.591671258211135864e-02 -3.596026822924613953e-02 -4.942280054092407227e-02 -9.067481383681297302e-03 -2.883543632924556732e-02 -4.382681101560592651e-02 -4.231027886271476746e-02 -3.556814044713973999e-02 -2.215019613504409790e-02 -4.052631929516792297e-02 -2.748879417777061462e-02 -3.380785509943962097e-02 -4.828471690416336060e-02 -3.643526509404182434e-02 -4.170547798275947571e-02 -4.388432949781417847e-02 -2.350097522139549255e-02 -2.808975800871849060e-02 -4.681205749511718750e-02 -3.876166045665740967e-02 -4.256600514054298401e-02 -3.388064727187156677e-02 -4.755264893174171448e-02 -4.042254015803337097e-02 -5.328444018959999084e-02 -3.417095914483070374e-02 -4.178597405552864075e-02 -4.335501417517662048e-02 -4.313591122627258301e-02 -4.164379462599754333e-02 -3.891254216432571411e-02 -4.360300675034523010e-02 -3.915251791477203369e-02 -3.391959890723228455e-02 -5.196807160973548889e-02 -4.435505717992782593e-02
3.335735499858856201e-01 3.037880361080169678e-01 -3.914996981620788574e-01 1.894693732261657715e+00 6.807552576065063477e-01 9.553748369216918945e-02 2.308416366577148438e-01 3.057077527046203613e-01 1.533034443855285645e-01 1.187855154275894165e-01 3.244930878281593323e-02 2.878791419789195061e-03 4.047109186649322510e-02 -1.493564546108245850e-01 -5.636499729007482529e-03 1.128537729382514954e-01 -6.228267401456832886e-02 7.088968902826309204e-02 -1.343560665845870972e-01 9.875393658876419067e-02 -5.327091738581657410e-02 4.855190962553024292e-02 -2.307447791099548340e-02 6.982537358999252319e-02 4.655122384428977966e-02 2.911447174847126007e-02 8.644751459360122681e-02 1.018743440508842468e-01 9.526348859071731567e-02 6.471381522715091705e-03 7.085092365741729736e-02 9.669443964958190918e-02 7.556319981813430786e-02 6.595358997583389282e-02 7.545799016952514648e-02 9.826728701591491699e-02 8.974354714155197144e-02 7.648173719644546509e-02 8.275517076253890991e-02 8.698438107967376709e-02 6.566112488508224487e-02 7.674048840999603271e-02 6.711594760417938232e-02 6.359446048736572266e-02 8.143819868564605713e-02 6.501144915819168091e-02 7.274165004491806030e-02 6.835955381393432617e-02 1.127912253141403198e-01 7.933928072452545166e-02 9.915183484554290771e-02 1.372053176164627075e-01 1.084599047899246216e-01 1.098375543951988220e-01 1.907451152801513672e-01 1.565207839012145996e-01 1.034339666366577148e-01 1.391299068927764893e-01 9.381033480167388916e-02 6.682933121919631958e-02 7.144353538751602173e-02 7.283586263656616211e-02 5.388606712222099304e-02 2.185022085905075073e-02 6.407228112220764160e-02 9.718357771635055542e-02 9.003550559282302856e-02 3.580216690897941589e-02 6.886430829763412476e-02 1.009762659668922424e-01 1.011144965887069702e-01 7.677392661571502686e-02 7.125492393970489502e-02 7.875470072031021118e-02 6.636884063482284546e-02 6.932796537876129150e-02 1.121225804090499878e-01 8.617295324802398682e-02 7.612954825162887573e-02 8.655931800603866577e-02 4.583716765046119690e-02 5.071331188082695007e-02 9.542025625705718994e-02 8.279620110988616943e-02 9.550441801548004150e-02 7.878868281841278076e-02 1.001049056649208069e-01 8.453624695539474487e-02 1.229395493865013123e-01 6.843283027410507202e-02 8.036850392818450928e-02 7.556375116109848022e-02 8.663832396268844604e-02 8.342757821083068848e-02 7.923317700624465942e-02 7.361504435539245605e-02 7.166755199432373047e-02 7.092794775962829590e-02 1.137710362672805786e-01 8.954815566539764404e-02
-2.897447645664215088e-01 8.866931200027465820e-01 1.189167976379394531e+00 -1.647212952375411987e-01 9.553743153810501099e-02 5.170247554779052734e-01 5.414032936096191406e-01 3.635241687297821045e-01 1.557798981666564941e-01 5.142303556203842163e-02 5.652334541082382202e-02 -1.870433427393436432e-02 6.699264049530029297e-02 -1.008650660514831543e-01 2.901179343461990356e-02 1.074824035167694092e-01 -1.917125098407268524e-02 7.257770746946334839e-02 -9.348197281360626221e-02 9.694162756204605103e-02 -2.795664407312870026e-02 6.377332657575607300e-02 2.976067364215850830e-03 7.565146684646606445e-02 7.560689747333526611e-02 4.359297826886177063e-02 8.298816531896591187e-02 1.005124449729919434e-01 1.039355248212814331e-01 3.213870152831077576e-02 8.206477016210556030e-02 1.037510856986045837e-01 7.563755661249160767e-02 6.649847328662872314e-02 8.095248043537139893e-02 1.146981343626976013e-01 9.890201687812805176e-02 8.662033826112747192e-02 8.950933068990707397e-02 8.950527757406234741e-02 6.602847576141357422e-02 7.579878717660903931e-02 6.835453212261199951e-02 7.492776960134506226e-02 7.083541154861450195e-02 6.853877753019332886e-02 7.328269630670547485e-02 7.349570095539093018e-02 1.546162813901901245e-01 9.102294594049453735e-02 1.121312901377677917e-01 1.316570490598678589e-01 1.080453842878341675e-01 9.591487795114517212e-02 1.963650733232498169e-01 1.849742680788040161e-01 1.035452932119369507e-01 1.402792036533355713e-01 1.120450347661972046e-01 8.200524002313613892e-02 8.293820172548294067e-02 8.488944917917251587e-02 5.026468262076377869e-02 1.876607164740562439e-02 5.752262473106384277e-02 9.231670200824737549e-02 9.083851426839828491e-02 3.569633513689041138e-02 6.160786747932434082e-02 9.455162286758422852e-02 8.711972087621688843e-02 7.955309003591537476e-02 6.741301715373992920e-02 8.103271573781967163e-02 8.201061934232711792e-02 8.017311245203018188e-02 1.197262629866600037e-01 9.060625731945037842e-02 7.700798660516738892e-02 8.566857129335403442e-02 5.204155668616294861e-02 5.278878659009933472e-02 7.697129994630813599e-02 7.763060927391052246e-02 8.236882835626602173e-02 7.142753899097442627e-02 9.948160499334335327e-02 8.309471607208251953e-02 1.151959374547004700e-01 6.731617450714111328e-02 6.831957399845123291e-02 8.992863446474075317e-02 9.481871873140335083e-02 6.980599462985992432e-02 7.219240814447402954e-02 7.739728689193725586e-02 6.821402907371520996e-02 7.508961111307144165e-02 1.354962587356567383e-01 9.834807366132736206e-02
-7.412300109863281250e-01 1.932796478271484375e+00 1.921534061431884766e+00 1.087202191352844238e+00 2.308446168899536133e-01 5.414026975631713867e-01 1.356026530265808105e+00 7.263920903205871582e-01 4.912788979709148407e-03 -3.712294623255729675e-02 1.674410188570618629e-03 -1.221681311726570129e-01 1.031766994856297970e-03 -2.799403667449951172e-02 2.366586588323116302e-02 4.485530778765678406e-02 1.187263871543109417e-03 4.422602802515029907e-02 -3.862115368247032166e-02 3.855009377002716064e-02 -3.110704710707068443e-04 5.835833773016929626e-02 1.674492098391056061e-02 6.177080050110816956e-02 3.164681419730186462e-02 3.533422946929931641e-02 5.544718727469444275e-02 5.024527013301849365e-02 3.738995641469955444e-02 1.896790415048599243e-02 5.243666097521781921e-02 3.554802387952804565e-02 2.824177406728267670e-02 5.072538554668426514e-02 5.331411212682723999e-02 3.539014235138893127e-02 4.714472219347953796e-02 4.564429819583892822e-02 4.155341908335685730e-02 7.824242860078811646e-02 6.004243344068527222e-02 4.286273196339607239e-02 4.676680639386177063e-02 5.337359383702278137e-02 5.210805311799049377e-02 4.324942454695701599e-02 4.391345754265785217e-02 5.464984849095344543e-02 3.803106769919395447e-02 4.731585830450057983e-02 5.073801428079605103e-02 3.065553121268749237e-02 5.863234400749206543e-02 2.859288267791271210e-02 1.053586974740028381e-02 2.157642878592014313e-02 5.174404382705688477e-02 2.719590254127979279e-02 3.953419625759124756e-02 1.961897686123847961e-02 3.656522557139396667e-02 4.377287253737449646e-02 -1.828940236009657383e-03 -1.839780062437057495e-02 1.455281488597393036e-02 1.457357034087181091e-02 7.467255741357803345e-02 3.482070192694664001e-02 3.420885279774665833e-02 3.975012898445129395e-02 2.363937348127365112e-02 5.076812207698822021e-02 2.541346289217472076e-02 5.558560043573379517e-02 3.619251400232315063e-02 3.858242556452751160e-02 3.754814341664314270e-02 3.949204832315444946e-02 5.104504153132438660e-02 3.644210472702980042e-02 2.626158669590950012e-02 2.868802100419998169e-02 4.545565322041511536e-02 3.746979683637619019e-02 3.608379885554313660e-02 2.957652322947978973e-02 4.580184072256088257e-02 4.432391375303268433e-02 3.806440159678459167e-02 3.186924010515213013e-02 4.436910152435302734e-02 5.119194462895393372e-02 4.809252917766571045e-02 4.952319338917732239e-02 4.134361818432807922e-02 5.234652012586593628e-02 4.728218540549278259e-02 3.909004107117652893e-02 3.767741844058036804e-02 3.887326642870903015e-02
-2.563566267490386963e-01 1.092509388923645020e+00 9.790174961090087891e-01 9.390164613723754883e-01 3.057081997394561768e-01 3.635237514972686768e-01 7.263916730880737305e-01 6.696124672889709473e-01 1.541320830583572388e-01 4.695566836744546890e-03 1.065030973404645920e-02 -1.154321953654289246e-01 -6.817664485424757004e-03 -1.934707760810852051e-01 -3.234959766268730164e-02 7.364687323570251465e-02 -1.208321824669837952e-01 7.354001700878143311e-02 -2.139914184808731079e-01 9.511224925518035889e-02 -7.770141214132308960e-02 1.664884015917778015e-02 -7.539734989404678345e-02 5.702920258045196533e-02 2.676797285676002502e-02 -4.211405757814645767e-03 7.592947036027908325e-02 6.627953052520751953e-02 7.909495383501052856e-02 -4.976420104503631592e-02 8.743823319673538208e-02 6.629026681184768677e-02 2.774384431540966034e-02 5.680741369724273682e-02 7.296403497457504272e-02 1.105269789695739746e-01 7.539656013250350952e-02 6.000410765409469604e-02 7.278005778789520264e-02 7.910700887441635132e-02 9.383594989776611328e-02 6.456305086612701416e-02 6.889244168996810913e-02 8.204642683267593384e-02 1.065068989992141724e-01 5.815172940492630005e-02 5.498331040143966675e-02 6.911431252956390381e-02 1.008873358368873596e-01 8.840469270944595337e-02 8.415645360946655273e-02 1.025195941329002380e-01 8.179911971092224121e-02 7.505927234888076782e-02 1.121203601360321045e-01 1.135756596922874451e-01 1.585819274187088013e-01 1.734999716281890869e-01 5.936715379357337952e-02 3.468222916126251221e-02 3.061393462121486664e-02 3.693212196230888367e-02 -3.844850696623325348e-03 -4.990328475832939148e-02 1.301950193010270596e-03 4.514967277646064758e-02 9.660153836011886597e-02 -1.891500316560268402e-02 2.174512669444084167e-02 8.299905806779861450e-02 7.122221589088439941e-02 3.719721361994743347e-02 4.374609328806400299e-03 5.573237314820289612e-02 2.090653404593467712e-02 3.753040730953216553e-02 9.355091303586959839e-02 3.407501801848411560e-02 1.045047193765640259e-01 6.732789427042007446e-02 2.425180934369564056e-02 5.589244142174720764e-02 1.041593626141548157e-01 6.096716597676277161e-02 5.786158889532089233e-02 3.536443039774894714e-02 8.368961513042449951e-02 5.595314875245094299e-02 1.146151274442672729e-01 6.927281618118286133e-02 6.372497230768203735e-02 8.099059015512466431e-02 7.372788339853286743e-02 6.447568535804748535e-02 5.767067894339561462e-02 9.181797504425048828e-02 5.819734185934066772e-02 4.123063758015632629e-02 1.065169796347618103e-01 9.075947850942611694e-02
2.211265265941619873e-01 -6.467469781637191772e-02 -8.620319887995719910e-03 -6.072994694113731384e-02 1.533018052577972412e-01 1.557810604572296143e-01 4.915380384773015976e-03 1.541334688663482666e-01 3.134576976299285889e-01 1.119712516665458679e-01 1.041810065507888794e-01 4.485669359564781189e-02 7.244847714900970459e-02 -6.410993635654449463e-02 6.353757530450820923e-02 1.338148713111877441e-01 -2.206632308661937714e-02 1.184938326478004456e-01 -7.391866296529769897e-02 1.600685119628906250e-01 2.400645613670349121e-02 6.532797217369079590e-02 1.188822183758020401e-02 9.778627753257751465e-02 8.061756193637847900e-02 3.797139972448348999e-02 1.105037555098533630e-01 1.093093529343605042e-01 1.448490172624588013e-01 3.213043510913848877e-02 1.236518174409866333e-01 1.210067719221115112e-01 8.445993065834045410e-02 9.482739865779876709e-02 1.060217991471290588e-01 1.834606081247329712e-01 1.349274218082427979e-01 1.074528321623802185e-01 1.185803711414337158e-01 1.181686371564865112e-01 1.172772124409675598e-01 8.712198585271835327e-02 1.027399823069572449e-01 1.193740740418434143e-01 1.316475123167037964e-01 9.711435437202453613e-02 9.448576718568801880e-02 1.069812104105949402e-01 1.814540028572082520e-01 1.413677781820297241e-01 1.295729577541351318e-01 1.659563779830932617e-01 1.303439438343048096e-01 1.206852272152900696e-01 2.065612226724624634e-01 2.124462574720382690e-01 1.863245218992233276e-01 2.441009581089019775e-01 1.181407272815704346e-01 9.024641662836074829e-02 7.682303339242935181e-02 8.581448346376419067e-02 5.296139046549797058e-02 4.742311313748359680e-03 5.589012429118156433e-02 1.095850244164466858e-01 1.387383788824081421e-01 1.045617740601301193e-02 5.179534107446670532e-02 1.212779209017753601e-01 1.253563165664672852e-01 6.728452444076538086e-02 5.179985612630844116e-02 9.241770207881927490e-02 6.676199287176132202e-02 7.463604956865310669e-02 1.571528762578964233e-01 8.108883351087570190e-02 1.273699402809143066e-01 1.161887496709823608e-01 5.321050435304641724e-02 8.382520079612731934e-02 1.294092684984207153e-01 9.195906668901443481e-02 9.384906291961669922e-02 7.494676113128662109e-02 1.385530084371566772e-01 9.186848998069763184e-02 1.748782396316528320e-01 9.746395796537399292e-02 9.822168201208114624e-02 1.112293154001235962e-01 1.148574724793434143e-01 8.477825671434402466e-02 8.375417441129684448e-02 1.273313313722610474e-01 9.315714985132217407e-02 7.934176176786422729e-02 1.705580949783325195e-01 1.436422467231750488e-01
2.296727746725082397e-01 -1.437748223543167114e-01 -2.073502540588378906e-01 1.307806074619293213e-01 1.187858879566192627e-01 5.142438784241676331e-02 -3.711982071399688721e-02 4.697739146649837494e-03 1.119717583060264587e-01 2.939366102218627930e-01 1.766854524612426758e-01 2.339371442794799805e-01 1.652329862117767334e-01 1.712690740823745728e-01 1.770190298557281494e-01 1.499320864677429199e-01 1.788503974676132202e-01 1.380822360515594482e-01 1.832607537508010864e-01 1.206011176109313965e-01 1.799698919057846069e-01 1.358696818351745605e-01 1.755514889955520630e-01 1.364105492830276489e-01 1.809141784906387329e-01 1.611212939023971558e-01 1.087321564555168152e-01 1.228299662470817566e-01 1.272928714752197266e-01 1.656524091958999634e-01 9.046852588653564453e-02 9.597367048263549805e-02 8.989034593105316162e-02 1.218270659446716309e-01 1.102775931358337402e-01 1.039924919605255127e-01 1.070163100957870483e-01 1.119720041751861572e-01 1.164326295256614685e-01 1.177576184272766113e-01 6.437075883150100708e-02 1.057863458991050720e-01 9.355528652667999268e-02 8.070885390043258667e-02 8.892479538917541504e-02 8.232997357845306396e-02 8.061178028583526611e-02 8.247571438550949097e-02 1.000567376613616943e-01 7.527159899473190308e-02 1.165068745613098145e-01 1.333656460046768188e-01 1.350737363100051880e-01 1.294737458229064941e-01 1.301583498716354370e-01 1.345125883817672729e-01 1.052551716566085815e-01 1.049453616142272949e-01 1.705933809280395508e-01 1.240465492010116577e-01 1.399107724428176880e-01 1.125226914882659912e-01 6.230757758021354675e-02 4.022675380110740662e-02 7.026485353708267212e-02 1.047989502549171448e-01 1.071424782276153564e-01 6.864442676305770874e-02 9.954325109720230103e-02 1.192722469568252563e-01 1.102615073323249817e-01 1.231968253850936890e-01 9.445638954639434814e-02 1.232557222247123718e-01 1.228872984647750854e-01 1.479732096195220947e-01 1.288090944290161133e-01 1.294202208518981934e-01 8.913697302341461182e-02 9.439487755298614502e-02 9.158085286617279053e-02 7.641465961933135986e-02 1.021977439522743225e-01 1.131580471992492676e-01 1.186091154813766479e-01 1.026523858308792114e-01 1.101297959685325623e-01 1.204987689852714539e-01 1.165134906768798828e-01 8.401320129632949829e-02 8.753600716590881348e-02 1.282596737146377563e-01 1.393509954214096069e-01 1.057973280549049377e-01 1.119315773248672485e-01 8.762014657258987427e-02 9.076154977083206177e-02 9.606044739484786987e-02 9.897493571043014526e-02 7.530613988637924194e-02
