3.815605640411376953e-01 9.133804027380192439e-16 6.184368133544921875e-01 1.971370584805367718e-17
1.146002188324928284e-01 6.498004040622618049e-06 8.853968381881713867e-01 1.595979333450203543e-22
3.464005341249909442e-12 5.528143956325948238e-04 9.994508624076843262e-01 1.392343195500579060e-26
2.224481666576738625e-12 5.304656019999853811e-11 1.000000000000000000e+00 3.182572665090868740e-34
1.636897081880306359e-06 2.944340343094552210e-20 1.000000000000000000e+00 8.571742706274906023e-41
4.871131386607885361e-04 3.581015525242292292e-22 9.995118379592895508e-01 1.179697125176490499e-40
1.362316834274679422e-04 6.785937006972780716e-22 9.998779296875000000e-01 7.213183845111995873e-41
3.548830500221811235e-05 2.077472135875500534e-22 9.999694824218750000e-01 1.722896461887362589e-41
6.040265361662022769e-05 3.272214724824951285e-22 9.999389648437500000e-01 5.891619263407260893e-41
1.712539087748154998e-04 6.788895530716882425e-20 9.998168945312500000e-01 3.799951940869830729e-36
2.094972302302267053e-07 1.024627963024945338e-16 1.000000000000000000e+00 2.897888550390598175e-33
1.434443256584927440e-04 4.467412650448321552e-18 9.998474121093750000e-01 2.995762222528864358e-37
1.320926676271483302e-04 1.200397557912278023e-20 9.998779296875000000e-01 5.701240255342555571e-39
7.932270818855613470e-05 5.713721808435195543e-22 9.999084472656250000e-01 1.103690696471512421e-40
5.890627289772965014e-05 1.695221190770627713e-22 9.999389648437500000e-01 1.636996866024251302e-41
5.884338679607026279e-05 1.312626554746568200e-22 9.999389648437500000e-01 4.926965400566056821e-42
6.312973710009828210e-05 1.356072090914092951e-22 9.999389648437500000e-01 1.978633431626641704e-42
5.682101982529275119e-05 1.034751058188935804e-22 9.999389648437500000e-01 1.733406200369798717e-42
5.055771543993614614e-05 8.860018050697789583e-23 9.999389648437500000e-01 1.228658493519999608e-41
1.342424511676654220e-04 3.113224492055989748e-21 9.998779296875000000e-01 8.493526429891687708e-39
9.994541108608245850e-02 5.386543926513056755e-20 9.000673890113830566e-01 1.434680745927184832e-31
6.414848566055297852e-01 2.506420328557381023e-19 3.585195541381835938e-01 3.443675985245107675e-27
9.998626708984375000e-01 2.937016692746160841e-19 1.355184795102104545e-04 1.270518863565425867e-23
9.995423555374145508e-01 1.825364895178963401e-15 4.621616099029779434e-04 8.457031902304058130e-15
9.565975069999694824e-01 2.907361647979701813e-14 4.340319335460662842e-02 7.782418598445417501e-10
1.073305710974636895e-08 6.719124497241157901e-13 1.000000000000000000e+00 2.444471176024702553e-16
2.012725194979825619e-15 4.280331059538884456e-20 1.000000000000000000e+00 4.674965520414722651e-21
6.224668526311073120e-18 1.796356496622980048e-18 1.000000000000000000e+00 1.704072235370756432e-21
5.010298350589304818e-16 3.779078558332343851e-13 1.000000000000000000e+00 4.235899071110953831e-23
3.589767061384918634e-08 1.006684210817787584e-12 1.000000000000000000e+00 4.287834427800050041e-19
4.488646954126096489e-10 1.268489755545016381e-23 1.000000000000000000e+00 2.098131456350152568e-22
