6.731026132911210880e-06 1.091817093807091038e-18 7.895599419857484444e-18 1.000000000000000000e+00
1.000000000000000000e+00 1.069680978450955611e-14 1.491770879188340088e-14 8.982565447013257653e-08
1.000000000000000000e+00 1.737098386954318702e-14 6.994166530660539394e-14 4.133954512042237184e-09
1.000000000000000000e+00 6.970431058115874115e-15 5.813941450667770017e-13 4.269441050697153628e-11
1.000000000000000000e+00 2.824023770365245711e-14 9.653939106457620767e-12 1.148254321486907870e-11
1.000000000000000000e+00 1.265972224241077720e-14 2.374049968520723294e-15 2.528810050250740460e-09
9.998092651367187500e-01 1.440646871579914865e-17 1.513302280683510051e-17 1.925018732436001301e-04
9.997558593750000000e-01 1.420285752301027612e-20 3.339576772367567524e-24 2.412268077023327351e-04
1.000000000000000000e+00 7.386363563519959415e-19 4.416777126736035624e-27 1.887162426328359288e-08
1.000000000000000000e+00 2.708010654486301154e-18 1.531568516805010235e-30 7.244616995194519404e-08
1.000000000000000000e+00 2.329220663760505743e-18 2.620033497672078536e-32 6.012482511863481704e-09
1.000000000000000000e+00 5.176954531416201567e-18 4.343068415129984276e-32 3.650649550529786708e-18
1.000000000000000000e+00 5.364584736942217387e-19 3.547530216752233858e-28 5.554308640624838755e-13
1.000000000000000000e+00 4.492309339320095717e-19 2.326737782989370896e-30 6.222049243019556197e-13
1.000000000000000000e+00 1.532613142955805503e-17 2.950162058303903668e-29 4.038937138576036484e-21
1.000000000000000000e+00 9.151500087248298776e-13 3.064357599247476788e-24 1.476354951169551289e-22
1.000000000000000000e+00 2.321644439196024479e-11 1.149877970899523922e-23 3.494472056576519377e-23
1.000000000000000000e+00 7.824118436472460303e-11 1.154265113538827469e-21 2.950524487525666427e-20
1.000000000000000000e+00 5.292015876076985870e-14 6.909354989792204607e-23 2.612020149430340036e-17
1.000000000000000000e+00 4.895680215388775736e-13 2.014345277429180551e-23 2.170045219906935330e-11
1.000000000000000000e+00 2.707883288259604893e-13 4.736274036330707382e-25 4.526214472666545419e-11
1.000000000000000000e+00 2.077170426222248178e-15 8.457570049720115187e-25 6.653363332552540005e-15
1.000000000000000000e+00 4.835944876968242823e-15 2.904673613799471305e-25 1.525003279843664661e-16
1.000000000000000000e+00 6.266210423808149521e-13 2.405037527751022028e-26 1.584399691794639159e-14
1.000000000000000000e+00 2.025351674567188454e-12 7.916970684345603212e-21 2.111638636300913752e-13
1.000000000000000000e+00 2.124865326822832773e-14 5.505107242282354987e-24 7.184066267001005526e-17
1.000000000000000000e+00 9.690183309786793982e-17 2.984869422387638331e-29 1.176338495585080754e-23
1.000000000000000000e+00 4.642499489165583261e-20 8.054032963267721190e-32 7.236453735929623269e-27
1.000000000000000000e+00 3.116622879592132900e-21 2.646042071904360980e-29 2.497751023373427803e-21
1.000000000000000000e+00 1.777723217733870275e-21 6.915520252469478259e-32 8.368706032951678665e-17
1.000000000000000000e+00 3.088549427811655840e-21 1.319398463289500010e-30 2.765119772663633314e-19
1.000000000000000000e+00 2.231310040892237534e-16 6.712246259709156493e-24 8.224417775417726346e-18
1.000000000000000000e+00 1.571889862196640397e-14 2.047695401414361106e-26 4.741449101919615633e-23
1.000000000000000000e+00 1.429508705960876036e-14 9.448749222868291121e-33 1.176102824314092350e-27
1.000000000000000000e+00 6.958984170163384775e-14 1.168922208926614131e-30 5.280569572005739410e-26
1.000000000000000000e+00 5.558825968976499610e-12 4.359510466508156140e-28 1.942238184210005613e-23
1.000000000000000000e+00 1.034555514173307600e-11 8.504407433372448356e-27 4.891852034688056423e-21
1.000000000000000000e+00 1.577084397624795801e-15 2.809029221051839475e-26 1.025177730524502809e-19
1.000000000000000000e+00 7.741069341527656578e-14 3.026954241679280588e-27 4.444291181643965682e-20
1.000000000000000000e+00 4.477673233685723272e-15 1.510045685439194480e-30 2.007826446452796198e-21
1.000000000000000000e+00 3.918492997286227521e-23 4.068554466331386979e-34 1.475256509690685343e-23
1.000000000000000000e+00 1.086207697730033392e-20 2.872940354935109167e-30 2.749897322947184800e-20
1.000000000000000000e+00 6.345550633078041202e-18 7.827706807443450421e-32 2.192595655575428439e-18
1.000000000000000000e+00 3.552031169196112614e-10 2.522131140956250499e-26 4.090004926488845289e-23
1.000000000000000000e+00 4.653946916732820682e-08 5.579419283988692431e-32 1.194591270297723718e-28
1.000000000000000000e+00 5.279104708932891299e-09 2.563844096284605466e-33 4.138786210827135798e-30
9.999694824218750000e-01 3.651049701147712767e-05 7.519394034879552975e-32 4.658939639879556047e-30
1.000000000000000000e+00 4.243166148304444718e-13 3.675813021952340615e-35 4.684372297111574023e-29
1.000000000000000000e+00 6.406719605400571908e-19 2.691909901017811284e-35 1.758456746361078099e-25
1.000000000000000000e+00 5.398181485314625553e-22 1.146367144793190380e-35 1.719252165863066769e-22
