1.535458338253192778e-08 7.488722440067163112e-28 2.240080223595324951e-21 1.000000000000000000e+00 1.353129782718657649e-25
9.999694824218750000e-01 2.359285998808773939e-25 3.799746179186007725e-15 2.573247729742433876e-05 1.186690429407253350e-17
1.000000000000000000e+00 5.583103892133819477e-24 1.571062649820351848e-14 1.122912294704292435e-06 1.072374232896077729e-20
1.000000000000000000e+00 1.011591111753605580e-22 2.920389014708472952e-14 9.382274512859112292e-09 1.077913503732012943e-23
1.000000000000000000e+00 5.960590081777753344e-19 3.002342840487115527e-13 6.987994072282788238e-10 9.944148843325166147e-25
1.000000000000000000e+00 1.440324455075614378e-22 4.874866569443137010e-12 6.456219239225902129e-07 3.037415238321010962e-24
6.293263752013444901e-03 7.015149748251952527e-27 7.082059942047742255e-16 9.937103390693664551e-01 1.679949506288709310e-24
4.192519118078052998e-04 1.595854804096183840e-33 8.532973928283175559e-19 9.995880722999572754e-01 1.465616798756645289e-27
9.994965791702270508e-01 1.443877860747792442e-30 3.259982344835932189e-13 5.020775715820491314e-04 6.302151223540353941e-26
9.996796250343322754e-01 3.351983502174865752e-31 5.667463907573812298e-14 3.239727811887860298e-04 2.307999297132178379e-28
1.000000000000000000e+00 1.374831468592365494e-33 2.128467249727736960e-14 1.314561473009234760e-06 2.285557629792494355e-31
1.000000000000000000e+00 8.034561285055433861e-36 1.870790054530349850e-17 7.629508320816731268e-17 4.408419318267338857e-31
1.000000000000000000e+00 5.676573186787544000e-29 3.876911843622505074e-20 3.132238825948041594e-12 1.339279850413305497e-25
1.000000000000000000e+00 5.137710589647436223e-31 1.281061541490710525e-21 1.611323108361567558e-13 3.729302951577401075e-26
1.000000000000000000e+00 6.549709701877764689e-31 3.092075769848803288e-20 2.020173611513248987e-20 3.121273448131238710e-22
1.000000000000000000e+00 7.895370119557855589e-30 4.190049643918369524e-15 5.851603587506282895e-23 4.947688219669554118e-27
1.000000000000000000e+00 3.163255298062775684e-34 8.676401746588249808e-14 1.081739715780606416e-24 3.042291144050165292e-28
1.000000000000000000e+00 7.597085105979462114e-35 2.112283058967184823e-13 3.453458862569716885e-22 1.340590783259683765e-29
1.000000000000000000e+00 3.536825531964596842e-37 1.222129493826985225e-17 2.546736904818062454e-18 1.438253425907639010e-31
1.000000000000000000e+00 4.290590926365298995e-38 2.644633937108866417e-18 1.549524918098565962e-11 2.571447494966151420e-31
1.000000000000000000e+00 8.730916310941439140e-37 6.744189003547805507e-20 1.439591640339799028e-10 7.325507996654924873e-32
1.000000000000000000e+00 8.321923879576366908e-36 3.121548804763371535e-21 1.580923759958441366e-12 2.279343355396985316e-29
1.000000000000000000e+00 7.864359116194722824e-35 6.756836207372829166e-19 2.513417262945544239e-13 6.521145828621709949e-29
1.000000000000000000e+00 6.267493474128806685e-38 2.164258722536046232e-18 1.711330404642608105e-12 7.763811199226255655e-29
1.000000000000000000e+00 1.092521163714534764e-33 1.237812342859065384e-13 1.258678838239601916e-11 7.162804297074559593e-32
1.000000000000000000e+00 3.705179717736262254e-35 1.264706217034375921e-16 2.968798069962711329e-16 2.092799172768949025e-30
1.000000000000000000e+00 7.042002906268233409e-38 8.532285946658078721e-20 1.263612544112396953e-22 1.483714571573156930e-33
1.000000000000000000e+00 2.269485399453589978e-38 1.062025670289285168e-20 3.048893164491976683e-26 5.094685499903654026e-35
1.000000000000000000e+00 9.047126838312723236e-35 9.448992058413779158e-20 4.726104911654176557e-21 7.174384110291609178e-36
1.000000000000000000e+00 1.306452754857701860e-36 3.606966777104656544e-23 1.190151255813735182e-14 6.869621559107991734e-37
1.000000000000000000e+00 7.003465516941143750e-40 6.875978506759433191e-26 5.746872047297886998e-18 8.404432878429070576e-34
1.000000000000000000e+00 1.716036789771559057e-35 3.758086904342800828e-22 2.696735587167162348e-16 7.526051447135435000e-32
1.000000000000000000e+00 7.769230958767060761e-37 8.797720127290675838e-21 1.139399692423097887e-21 1.553781106215369431e-33
1.000000000000000000e+00 2.835541455545910591e-40 1.275542877594885856e-19 1.849085894274009126e-25 4.973917919447308868e-34
1.000000000000000000e+00 3.785021856828426681e-36 1.791546648156137331e-17 1.621055991004167364e-23 4.094146690603246945e-28
1.000000000000000000e+00 8.207239109303823947e-34 5.973886803329390126e-18 3.638990617106539727e-22 2.503807657589999545e-22
1.000000000000000000e+00 2.290013835204255566e-34 7.004154260173462676e-21 9.108732605909798338e-20 1.901415194033782770e-20
1.000000000000000000e+00 5.500689080474431197e-35 1.083458801465264045e-22 1.140358637091116930e-17 8.900049033991501393e-25
1.000000000000000000e+00 9.331852462657257214e-36 9.628554390147001701e-21 1.800645469458098124e-17 1.415776062171136334e-25
1.000000000000000000e+00 6.203555027798593932e-38 4.869101336668580377e-21 2.251459482325926994e-19 8.403936747813994582e-30
1.000000000000000000e+00 9.293411415402186814e-42 2.837560039692629318e-25 7.842571382216909476e-22 1.269135418930522475e-35
1.000000000000000000e+00 1.330403498890918861e-34 5.102662648868246785e-19 1.536604051596947753e-19 8.374749881359913644e-30
1.000000000000000000e+00 4.786792394140873910e-38 4.850572553632173352e-17 8.673774213328175526e-17 3.478282273953379257e-33
1.000000000000000000e+00 1.006963839104336718e-36 1.156449380701474183e-09 2.188138693343893353e-21 3.748539765789172713e-28
1.000000000000000000e+00 8.968310171678829254e-44 6.592542214493006224e-18 5.071360655490413836e-27 2.062443042084105157e-32
1.000000000000000000e+00 0.000000000000000000e+00 1.669927104218523256e-21 6.262622835508642692e-29 9.472650696440354546e-31
1.000000000000000000e+00 7.006492321624085355e-44 8.259091842527453868e-19 3.577450982885747858e-30 1.964777338035086359e-26
1.000000000000000000e+00 0.000000000000000000e+00 4.177542236201806741e-20 9.878865056739887585e-30 1.342999504015380275e-32
1.000000000000000000e+00 2.242077542919707313e-44 7.646766765427936529e-22 3.053479034801156018e-26 1.564290576724697629e-32
1.000000000000000000e+00 9.598894480624996936e-43 1.102805753216467774e-24 8.947716664164295730e-23 4.425500029949794114e-33
1.000000000000000000e+00 1.106759540108383771e-40 2.042405609127517464e-19 2.778760497952515586e-19 9.169058121442183996e-32
1.000000000000000000e+00 1.242159746384851784e-35 9.166213794931099557e-12 5.372454367853924382e-17 1.492067520612859587e-28
1.000000000000000000e+00 1.546516369429323616e-37 4.071483750730901796e-14 6.345072985905128582e-16 1.646959420998182790e-32
1.000000000000000000e+00 1.554436844661318920e-36 1.505406030065715334e-20 3.340693756369109488e-19 1.274744415351334535e-35
1.000000000000000000e+00 8.442823247557022852e-42 5.424870227460062824e-23 4.048421796255238720e-22 5.781310449594075618e-39
1.000000000000000000e+00 1.148910597915274268e-40 1.176706243608452549e-16 3.328895386883919116e-15 1.329968414452545954e-32
1.000000000000000000e+00 1.705912724499745806e-40 3.420370269565514709e-13 3.145386590975565586e-19 3.939807554916553284e-30
2.175699733197689056e-02 9.038795484434367553e-41 9.782371520996093750e-01 1.534018916292779557e-22 1.542950123307411952e-31
8.691401376381691080e-08 6.860757281334304379e-42 1.000000000000000000e+00 2.688229163372357546e-25 1.027181459456759170e-35
1.482549123466014862e-03 4.801495938667341350e-38 9.985209703445434570e-01 6.468668510489924950e-22 4.232153188045152319e-30
1.000000000000000000e+00 8.892640054605289132e-42 1.420664261786441784e-06 2.115323006223360046e-28 7.353633380425467518e-28
1.000000000000000000e+00 1.191103694676094510e-43 8.228280279354294180e-10 1.484487541834237523e-29 1.668734248965456073e-31
1.000000000000000000e+00 0.000000000000000000e+00 2.563163414764165100e-15 2.851104936111522749e-30 7.501271841401165162e-36
1.000000000000000000e+00 0.000000000000000000e+00 5.015637210170755350e-22 4.159946613774706026e-31 1.136750914569003528e-37
1.000000000000000000e+00 4.383261596408027798e-42 4.003903907059399023e-19 5.986716744783073125e-30 5.444169490070651839e-31
1.000000000000000000e+00 1.067404853465094969e-32 8.481243485292111473e-12 1.773972376956731883e-26 2.280990691148973431e-26
1.000000000000000000e+00 2.736886344229497652e-37 3.189870228124735497e-16 8.953063445050747965e-26 1.595214454347909558e-27
1.000000000000000000e+00 6.486750721206010703e-41 2.301322422341590467e-24 2.654669447396724603e-19 4.092945342741913359e-35
1.000000000000000000e+00 1.728781915437526820e-41 9.097692463856869625e-27 1.556980758835984626e-16 7.877673971700966828e-39
1.000000000000000000e+00 1.774043855835218412e-42 1.319546375461545335e-27 2.442497599845511874e-14 1.016487893036579055e-40
1.000000000000000000e+00 1.527415326114050607e-43 1.018652235052003770e-26 1.110320327534972378e-15 2.994574818262134081e-42
1.000000000000000000e+00 7.006492321624085355e-44 4.340814613276953822e-25 4.292103519866133288e-20 8.394352333676027430e-40
1.000000000000000000e+00 1.342443928823174754e-42 6.308005059564778955e-23 1.222204105518237508e-17 7.266022160132860709e-35
1.000000000000000000e+00 7.366703098371101207e-39 1.086754816312926132e-20 3.518805255856016778e-15 1.868307211309927319e-33
1.000000000000000000e+00 1.201022085206585566e-39 3.402846008625539634e-17 1.778007537207859645e-14 1.982396696319945749e-31
9.970137476921081543e-01 3.316467088502187810e-40 9.364684032978033354e-16 2.989033469930291176e-03 8.096428177955268697e-30
5.650112507282756269e-05 1.485376372184306095e-43 1.724313097775097534e-18 9.999389648437500000e-01 1.391901637542229398e-27
9.876809781417250633e-04 6.402532683500089197e-42 8.262440455762706348e-17 9.990086555480957031e-01 1.401893805057597587e-26
9.999084472656250000e-01 3.161911378846929268e-37 1.088014456022859226e-15 8.627232455182820559e-05 1.970485810167468231e-22
1.000000000000000000e+00 5.336054484486046456e-33 1.360512959615919198e-14 4.111291461691480610e-17 2.427752567975683114e-24
1.000000000000000000e+00 9.294425769451731781e-32 1.298050727794225522e-16 3.277668989981892146e-25 6.152707533947659743e-27
1.000000000000000000e+00 7.169997852303851663e-31 1.104817064313974421e-19 1.978329875942146011e-26 5.441843892046985026e-31
1.000000000000000000e+00 7.588899840349324013e-32 2.384030312892759400e-17 3.926807933933677762e-18 1.347518293084333890e-28
1.000000000000000000e+00 4.816522902879374959e-37 1.140863382700896787e-17 3.345458310377580347e-07 1.116355418111514355e-30
2.544854208827018738e-02 1.191531090707713579e-39 8.497632119623964606e-19 9.745571613311767578e-01 2.833132022453551850e-28
1.000000000000000000e+00 4.364764456678940213e-41 5.673764579075519789e-27 4.115909273561674242e-15 2.590147561696992210e-35
1.000000000000000000e+00 1.717473436830425547e-40 2.471047621036927905e-26 1.178544172755096372e-15 6.275907033690590419e-33
1.000000000000000000e+00 3.368567365405784509e-40 2.372490889412688184e-24 2.404937261516006546e-18 6.498937749877048447e-31
1.000000000000000000e+00 3.898978945588287760e-36 1.110633835604574876e-15 7.512902810194965938e-20 8.854299045793208813e-25
1.000000000000000000e+00 6.489273058441795374e-41 5.877771311282872245e-18 1.743996523649315290e-22 5.863044958963569638e-30
1.000000000000000000e+00 1.016642035867654785e-41 1.860975589649632679e-16 5.182357724452805527e-22 3.228507459674661192e-30
1.000000000000000000e+00 7.665604825226363392e-37 2.678486527016364464e-16 2.955306423299726426e-16 9.499510422622180392e-29
1.000000000000000000e+00 2.159702896528023532e-36 1.909108633924052321e-16 2.070021309918956831e-06 1.669337774043579547e-25
9.999542236328125000e-01 7.221269337251150067e-40 3.102865371587277199e-19 4.425022780196741223e-05 2.304507682439501540e-27
1.000000000000000000e+00 9.004645840858771761e-40 9.346646681433212292e-19 5.119695742905605584e-07 7.349770215327919493e-26
1.000000000000000000e+00 7.131701142008436410e-38 2.618564802436859591e-17 5.834724370323840503e-10 6.788156766896764017e-24
1.000000000000000000e+00 2.608670494286133544e-35 9.704800583827341044e-16 3.604835427693320674e-15 6.293481518932458581e-25
1.000000000000000000e+00 1.217478194208798650e-29 1.140823373269039820e-11 1.852835603026518852e-17 4.285863312037118100e-23
1.000000000000000000e+00 3.352124946128646592e-23 1.006467940101174463e-07 6.697262477928234148e-08 7.875601524743928790e-24
1.000000000000000000e+00 2.839928918116786063e-27 4.970532906572793994e-15 7.504446960767199859e-14 1.555834470196214028e-24
1.000000000000000000e+00 8.378312108256853135e-34 7.992781044316006608e-19 4.218294775419394830e-21 1.917322120871418627e-28
1.000000000000000000e+00 5.902619527201861063e-34 1.026132348650177287e-19 1.191180755744633047e-24 7.682288540702943730e-30
1.000000000000000000e+00 1.571603230653892114e-35 4.194998913677458054e-19 1.913471109123673064e-21 8.433145560239791813e-26
1.000000000000000000e+00 1.495640154760283931e-36 8.407094099652738653e-19 2.897826555740812791e-15 1.767777815883604778e-26
1.000000000000000000e+00 6.108435731061381487e-35 1.031193320749938008e-21 1.070501990546070259e-13 8.905989685631054838e-33
1.000000000000000000e+00 6.246323825806242730e-30 1.044449940197737307e-17 8.592081712777144276e-07 1.470080581978045397e-33
1.000000000000000000e+00 1.612958476489388519e-36 1.065027650489283606e-13 1.671636570485524054e-12 3.774532637767916873e-32
1.000000000000000000e+00 0.000000000000000000e+00 1.098188804027041068e-15 4.195209017553046523e-18 1.079419786936360963e-30
1.000000000000000000e+00 0.000000000000000000e+00 9.858982814842489131e-16 2.975770294528193910e-24 2.313452110737507238e-31
1.000000000000000000e+00 5.605193857299268284e-45 5.720742788175876142e-15 5.634750170423882136e-33 6.437198082934855015e-33
1.000000000000000000e+00 1.541428310757298778e-44 2.670822599379387157e-17 1.721354391613518202e-27 3.620007639967437297e-30
1.000000000000000000e+00 0.000000000000000000e+00 1.049803529222796857e-15 5.679808994650182466e-26 4.880792193343015421e-31
9.993745684623718262e-01 5.856796996568789189e-40 2.635608834680169821e-04 3.602175274863839149e-04 2.819322815862803710e-27
2.325407280068247928e-07 0.000000000000000000e+00 8.896562064819590887e-08 1.000000000000000000e+00 7.220640765169864219e-23
5.673264968208968639e-05 0.000000000000000000e+00 4.765329819633734587e-08 9.999389648437500000e-01 3.356705278487290712e-16
1.000000000000000000e+00 0.000000000000000000e+00 7.279331271092814859e-07 5.979597403893421870e-07 8.493444662860394345e-13
1.000000000000000000e+00 5.952015227219660509e-41 1.048886089094480667e-09 7.013986344817098729e-23 1.487275505930672065e-15
1.000000000000000000e+00 1.184097202354470425e-42 9.516523923727917961e-21 5.998675942189694881e-29 1.981536808096387036e-29
1.000000000000000000e+00 2.062036474145711896e-37 1.770014923351931955e-22 3.003103486729390172e-25 1.055944600513151487e-30
1.000000000000000000e+00 3.909847763999610193e-38 3.582556820054197269e-16 5.706228513359809778e-22 3.384313311384627257e-29
1.000000000000000000e+00 2.614841632998084198e-32 2.403799208294810086e-11 5.860749123348661481e-20 9.160315940298806765e-25
1.000000000000000000e+00 6.018197706012218840e-31 4.881778092880040276e-09 1.320088142801618264e-15 2.740833710587997326e-16
7.401512042148894466e-11 0.000000000000000000e+00 4.009938540071311674e-13 6.186592590147634886e-41 1.000000000000000000e+00
2.329355163328106866e-17 0.000000000000000000e+00 3.929513236067966320e-14 2.802596928649634142e-45 1.000000000000000000e+00
6.527072177013593102e-13 0.000000000000000000e+00 1.000000000000000000e+00 5.167625447280659148e-24 1.588798603791019559e-08
6.582791823022537411e-18 0.000000000000000000e+00 1.000000000000000000e+00 5.625370266446830941e-16 1.427074287878931063e-20
1.240679995136609684e-16 0.000000000000000000e+00 1.000000000000000000e+00 1.984228677293586006e-15 2.141834754396180096e-20
3.053807553863683991e-17 0.000000000000000000e+00 1.000000000000000000e+00 7.782190588831189998e-15 2.196638087228975085e-19
